S No.,Year,State,Industry,Count,Last Update
5978,2020,Punjab,Safety,2,2025-02-28 01:50:36.438
5979,2020,Punjab,Others,2,2025-02-28 01:50:37.919
5980,2019,Assam,Advertising,1,2025-02-28 01:50:38.785
5981,2019,Assam,Architecture Interior Design,1,2025-02-28 01:50:39.077
5982,2019,Assam,Construction,2,2025-02-28 01:50:41.459
5983,2019,Assam,Agriculture,7,2025-02-28 01:50:41.754
5984,2019,Assam,Aeronautics Aerospace & Defence,1,2025-02-28 01:50:42.048
5985,2019,Assam,AI,2,2025-02-28 01:50:42.348
5986,2019,Assam,Green Technology,2,2025-02-28 01:50:42.638
5987,2019,Assam,Fashion,1,2025-02-28 01:50:43.240
5988,2019,Assam,Enterprise Software,1,2025-02-28 01:50:43.833
5989,2019,Assam,Food & Beverages,7,2025-02-28 01:50:44.131
5990,2019,Assam,Design,1,2025-02-28 01:50:44.422
5991,2019,Assam,Education,13,2025-02-28 01:50:44.999
5992,2019,Assam,Technology Hardware,1,2025-02-28 01:50:45.581
5993,2019,Assam,Healthcare & Lifesciences,3,2025-02-28 01:50:45.881
5994,2019,Assam,IT Services,3,2025-02-28 01:50:46.460
5995,2019,Assam,Human Resources,1,2025-02-28 01:50:46.771
5996,2019,Assam,Marketing,1,2025-02-28 01:50:47.067
5997,2019,Assam,Non- Renewable Energy,1,2025-02-28 01:50:47.672
5998,2019,Assam,Retail,1,2025-02-28 01:50:48.572
5999,2019,Assam,House-Hold Services,1,2025-02-28 01:50:48.861
6000,2019,Assam,Professional & Commercial Services,4,2025-02-28 01:50:49.162
6001,2019,Assam,Textiles & Apparel,2,2025-02-28 01:50:50.330
6002,2019,Assam,Transportation & Storage,4,2025-02-28 01:50:50.918
6003,2019,Assam,Travel & Tourism,7,2025-02-28 01:50:51.530
6004,2019,Assam,Security Solutions,1,2025-02-28 01:50:51.828
6005,2019,Assam,Real Estate,1,2025-02-28 01:50:52.407
6006,2019,Assam,Other Specialty Retailers,1,2025-02-28 01:50:52.695
6007,2019,Chandigarh,Analytics,2,2025-02-28 01:50:55.023
6008,2019,Chandigarh,Automotive,1,2025-02-28 01:50:56.222
6009,2019,Chandigarh,Telecommunication & Networking,2,2025-02-28 01:50:57.738
6010,2019,Chandigarh,Agriculture,2,2025-02-28 01:50:58.324
6011,2019,Chandigarh,AI,2,2025-02-28 01:50:58.934
6012,2019,Chandigarh,Green Technology,1,2025-02-28 01:50:59.227
6013,2019,Chandigarh,Finance Technology,4,2025-02-28 01:51:00.112
6014,2019,Chandigarh,Food & Beverages,2,2025-02-28 01:51:00.726
6015,2019,Chandigarh,Education,4,2025-02-28 01:51:01.610
6016,2019,Chandigarh,Renewable Energy,1,2025-02-28 01:51:01.897
6017,2019,Chandigarh,Healthcare & Lifesciences,5,2025-02-28 01:51:02.472
6018,2019,Chandigarh,IT Services,7,2025-02-28 01:51:03.040
6019,2019,Chandigarh,Human Resources,1,2025-02-28 01:51:03.338
6020,2019,Chandigarh,Marketing,2,2025-02-28 01:51:03.646
6021,2019,Chandigarh,Professional & Commercial Services,1,2025-02-28 01:51:05.734
6022,2019,Chandigarh,Sports,1,2025-02-28 01:51:06.014
6023,2019,Chandigarh,Transportation & Storage,1,2025-02-28 01:51:07.456
6024,2019,Chandigarh,Travel & Tourism,1,2025-02-28 01:51:08.035
6025,2019,Chandigarh,Other Specialty Retailers,1,2025-02-28 01:51:09.202
6026,2019,Goa,Advertising,1,2025-02-28 01:51:11.950
6027,2019,Goa,Automotive,2,2025-02-28 01:51:12.845
6028,2019,Goa,Art & Photography,1,2025-02-28 01:51:13.137
6029,2019,Goa,Chemicals,1,2025-02-28 01:51:13.712
6030,2019,Goa,Construction,1,2025-02-28 01:51:14.590
6031,2019,Goa,Agriculture,3,2025-02-28 01:51:14.882
6032,2019,Goa,Aeronautics Aerospace & Defence,1,2025-02-28 01:51:15.169
6033,2019,Goa,Green Technology,1,2025-02-28 01:51:15.789
6034,2019,Goa,Finance Technology,2,2025-02-28 01:51:16.691
6035,2019,Goa,Enterprise Software,3,2025-02-28 01:51:16.993
6036,2019,Goa,Food & Beverages,1,2025-02-28 01:51:17.283
6037,2019,Goa,Design,2,2025-02-28 01:51:17.579
6038,2019,Goa,Dating Matrimonial,1,2025-02-28 01:51:17.866
6039,2019,Goa,Education,2,2025-02-28 01:51:18.150
6040,2019,Goa,Renewable Energy,2,2025-02-28 01:51:18.460
6041,2019,Goa,Technology Hardware,2,2025-02-28 01:51:18.756
6042,2019,Goa,Healthcare & Lifesciences,1,2025-02-28 01:51:19.059
6043,2019,Goa,IT Services,7,2025-02-28 01:51:19.651
6044,2019,Goa,Marketing,4,2025-02-28 01:51:20.254
6045,2019,Goa,Retail,1,2025-02-28 01:51:21.755
6046,2019,Goa,Professional & Commercial Services,1,2025-02-28 01:51:22.329
6047,2019,Goa,Travel & Tourism,1,2025-02-28 01:51:24.691
6048,2019,Goa,Security Solutions,1,2025-02-28 01:51:24.982
6049,2019,Goa,Safety,1,2025-02-28 01:51:26.170
6050,2019,Delhi,Analytics,15,2025-02-28 01:51:28.250
6051,2019,Delhi,Advertising,18,2025-02-28 01:51:28.566
6052,2019,Delhi,Architecture Interior Design,9,2025-02-28 01:51:28.903
6053,2019,Delhi,AR VR (Augmented + Virtual Reality),8,2025-02-28 01:51:29.222
6054,2019,Delhi,Automotive,17,2025-02-28 01:51:29.546
6055,2019,Delhi,Art & Photography,4,2025-02-28 01:51:29.868
6056,2019,Delhi,Animation,3,2025-02-28 01:51:30.199
6057,2019,Delhi,Chemicals,7,2025-02-28 01:51:30.511
6058,2019,Delhi,Computer Vision,3,2025-02-28 01:51:30.831
6059,2019,Delhi,Telecommunication & Networking,25,2025-02-28 01:51:31.147
6060,2019,Delhi,Construction,39,2025-02-28 01:51:31.472
6061,2019,Delhi,Agriculture,39,2025-02-28 01:51:31.792
6062,2019,Delhi,Aeronautics Aerospace & Defence,7,2025-02-28 01:51:32.120
6063,2019,Delhi,AI,43,2025-02-28 01:51:32.442
6064,2019,Delhi,Green Technology,44,2025-02-28 01:51:32.772
6065,2019,Delhi,Events,12,2025-02-28 01:51:33.082
6066,2019,Delhi,Fashion,21,2025-02-28 01:51:33.409
6067,2019,Delhi,Finance Technology,58,2025-02-28 01:51:33.732
6068,2019,Delhi,Enterprise Software,35,2025-02-28 01:51:34.057
6069,2019,Delhi,Food & Beverages,61,2025-02-28 01:51:34.387
6070,2019,Delhi,Design,7,2025-02-28 01:51:34.708
6071,2019,Delhi,Dating Matrimonial,3,2025-02-28 01:51:35.036
6072,2019,Delhi,Education,110,2025-02-28 01:51:35.338
6073,2019,Delhi,Renewable Energy,47,2025-02-28 01:51:35.660
6074,2019,Delhi,Technology Hardware,37,2025-02-28 01:51:35.979
6075,2019,Delhi,Healthcare & Lifesciences,123,2025-02-28 01:51:36.307
6076,2019,Delhi,Internet of Things,18,2025-02-28 01:51:36.647
6077,2019,Delhi,IT Services,148,2025-02-28 01:51:36.967
6078,2019,Delhi,Human Resources,41,2025-02-28 01:51:37.283
6079,2019,Delhi,Marketing,40,2025-02-28 01:51:37.603
6080,2019,Delhi,Nanotechnology,3,2025-02-28 01:51:37.931
6081,2019,Delhi,Non- Renewable Energy,5,2025-02-28 01:51:38.244
6082,2019,Delhi,Pets & Animals,4,2025-02-28 01:51:38.576
6083,2019,Delhi,Media & Entertainment,37,2025-02-28 01:51:38.899
6084,2019,Delhi,Retail,37,2025-02-28 01:51:39.221
6085,2019,Delhi,House-Hold Services,10,2025-02-28 01:51:39.545
6086,2019,Delhi,Professional & Commercial Services,103,2025-02-28 01:51:39.881
6087,2019,Delhi,Sports,12,2025-02-28 01:51:40.204
6088,2019,Delhi,Social Impact,14,2025-02-28 01:51:40.522
6089,2019,Delhi,Social Network,26,2025-02-28 01:51:40.841
6090,2019,Delhi,Textiles & Apparel,26,2025-02-28 01:51:41.160
6091,2019,Delhi,Transportation & Storage,36,2025-02-28 01:51:41.795
6092,2019,Delhi,Travel & Tourism,39,2025-02-28 01:51:42.440
6093,2019,Delhi,Security Solutions,16,2025-02-28 01:51:42.766
6094,2019,Delhi,Real Estate,13,2025-02-28 01:51:43.422
6095,2019,Delhi,Other Specialty Retailers,12,2025-02-28 01:51:43.749
6096,2019,Delhi,Safety,6,2025-02-28 01:51:44.071
6097,2019,Delhi,Robotics,9,2025-02-28 01:51:44.426
6098,2019,Gujarat,Analytics,1,2025-02-28 01:51:46.453
6099,2019,Gujarat,Advertising,6,2025-02-28 01:51:46.786
6100,2019,Gujarat,Architecture Interior Design,6,2025-02-28 01:51:47.132
6101,2019,Gujarat,AR VR (Augmented + Virtual Reality),4,2025-02-28 01:51:47.461
6102,2019,Gujarat,Automotive,14,2025-02-28 01:51:47.782
6103,2019,Gujarat,Art & Photography,3,2025-02-28 01:51:48.108
6104,2019,Gujarat,Chemicals,8,2025-02-28 01:51:48.749
6105,2019,Gujarat,Computer Vision,4,2025-02-28 01:51:49.075
6106,2019,Gujarat,Telecommunication & Networking,1,2025-02-28 01:51:49.384
6107,2019,Gujarat,Construction,28,2025-02-28 01:51:49.717
6108,2019,Gujarat,Agriculture,26,2025-02-28 01:51:50.050
6109,2019,Gujarat,Aeronautics Aerospace & Defence,7,2025-02-28 01:51:50.375
6110,2019,Gujarat,AI,12,2025-02-28 01:51:50.699
6111,2019,Gujarat,Green Technology,22,2025-02-28 01:51:51.003
6112,2019,Gujarat,Events,3,2025-02-28 01:51:51.322
6113,2019,Gujarat,Fashion,12,2025-02-28 01:51:51.646
6114,2019,Gujarat,Finance Technology,14,2025-02-28 01:51:51.975
6115,2019,Gujarat,Enterprise Software,15,2025-02-28 01:51:52.306
6116,2019,Gujarat,Food & Beverages,28,2025-02-28 01:51:52.629
6117,2019,Gujarat,Design,8,2025-02-28 01:51:52.942
6118,2019,Gujarat,Education,27,2025-02-28 01:51:53.592
6119,2019,Gujarat,Renewable Energy,32,2025-02-28 01:51:53.916
6120,2019,Gujarat,Technology Hardware,34,2025-02-28 01:51:54.237
6121,2019,Gujarat,Healthcare & Lifesciences,80,2025-02-28 01:51:54.562
6122,2019,Gujarat,Internet of Things,15,2025-02-28 01:51:54.886
6123,2019,Gujarat,IT Services,73,2025-02-28 01:51:55.207
6124,2019,Gujarat,Human Resources,7,2025-02-28 01:51:55.535
6125,2019,Gujarat,Marketing,7,2025-02-28 01:51:55.852
6126,2019,Gujarat,Nanotechnology,4,2025-02-28 01:51:56.186
6127,2019,Gujarat,Non- Renewable Energy,6,2025-02-28 01:51:56.518
6128,2019,Gujarat,Pets & Animals,2,2025-02-28 01:51:56.833
6129,2019,Gujarat,Media & Entertainment,12,2025-02-28 01:51:57.180
6130,2019,Gujarat,Retail,11,2025-02-28 01:51:57.490
6131,2019,Gujarat,House-Hold Services,4,2025-02-28 01:51:57.810
6132,2019,Gujarat,Professional & Commercial Services,38,2025-02-28 01:51:58.132
6133,2019,Gujarat,Sports,7,2025-02-28 01:51:58.461
6134,2019,Gujarat,Social Impact,5,2025-02-28 01:51:58.779
6135,2019,Gujarat,Social Network,8,2025-02-28 01:51:59.107
6136,2019,Gujarat,Textiles & Apparel,8,2025-02-28 01:51:59.424
6137,2019,Gujarat,Transportation & Storage,11,2025-02-28 01:52:00.096
6138,2019,Gujarat,Travel & Tourism,7,2025-02-28 01:52:00.742
6139,2019,Gujarat,Security Solutions,5,2025-02-28 01:52:01.089
6140,2019,Gujarat,Real Estate,1,2025-02-28 01:52:01.730
6141,2019,Gujarat,Other Specialty Retailers,7,2025-02-28 01:52:02.060
6142,2019,Gujarat,Safety,2,2025-02-28 01:52:02.390
6143,2019,Gujarat,Robotics,7,2025-02-28 01:52:02.723
6144,2019,Gujarat,Waste Management,1,2025-02-28 01:52:03.713
6145,2019,Gujarat,Others,1,2025-02-28 01:52:04.044
6146,2019,Himachal Pradesh,Construction,4,2025-02-28 01:52:07.606
6147,2019,Himachal Pradesh,Green Technology,1,2025-02-28 01:52:08.770
6148,2019,Himachal Pradesh,Food & Beverages,1,2025-02-28 01:52:10.262
6149,2019,Himachal Pradesh,Education,1,2025-02-28 01:52:11.145
6150,2019,Himachal Pradesh,Renewable Energy,1,2025-02-28 01:52:11.460
6151,2019,Himachal Pradesh,Healthcare & Lifesciences,3,2025-02-28 01:52:12.068
6152,2019,Himachal Pradesh,Internet of Things,1,2025-02-28 01:52:12.369
6153,2019,Himachal Pradesh,IT Services,7,2025-02-28 01:52:12.652
6154,2019,Himachal Pradesh,Human Resources,1,2025-02-28 01:52:12.942
6155,2019,Himachal Pradesh,Marketing,1,2025-02-28 01:52:13.248
6156,2019,Himachal Pradesh,Retail,1,2025-02-28 01:52:14.778
6157,2019,Himachal Pradesh,Professional & Commercial Services,3,2025-02-28 01:52:15.393
6158,2019,Himachal Pradesh,Social Impact,1,2025-02-28 01:52:15.997
6159,2019,Himachal Pradesh,Transportation & Storage,1,2025-02-28 01:52:17.240
6160,2019,Himachal Pradesh,Travel & Tourism,3,2025-02-28 01:52:17.840
6161,2019,Himachal Pradesh,Security Solutions,1,2025-02-28 01:52:18.155
6162,2019,Haryana,Analytics,7,2025-02-28 01:52:21.511
6163,2019,Haryana,Advertising,7,2025-02-28 01:52:21.827
6164,2019,Haryana,Architecture Interior Design,5,2025-02-28 01:52:22.140
6165,2019,Haryana,AR VR (Augmented + Virtual Reality),6,2025-02-28 01:52:22.442
6166,2019,Haryana,Automotive,11,2025-02-28 01:52:22.743
6167,2019,Haryana,Art & Photography,4,2025-02-28 01:52:23.058
6168,2019,Haryana,Chemicals,1,2025-02-28 01:52:23.687
6169,2019,Haryana,Telecommunication & Networking,9,2025-02-28 01:52:24.306
6170,2019,Haryana,Construction,36,2025-02-28 01:52:24.616
6171,2019,Haryana,Agriculture,19,2025-02-28 01:52:24.939
6172,2019,Haryana,Aeronautics Aerospace & Defence,5,2025-02-28 01:52:25.242
6173,2019,Haryana,AI,24,2025-02-28 01:52:25.561
6174,2019,Haryana,Green Technology,27,2025-02-28 01:52:25.859
6175,2019,Haryana,Events,1,2025-02-28 01:52:26.169
6176,2019,Haryana,Fashion,13,2025-02-28 01:52:26.481
6177,2019,Haryana,Finance Technology,26,2025-02-28 01:52:26.803
6178,2019,Haryana,Enterprise Software,18,2025-02-28 01:52:27.112
6179,2019,Haryana,Food & Beverages,36,2025-02-28 01:52:27.413
6180,2019,Haryana,Design,6,2025-02-28 01:52:27.718
6181,2019,Haryana,Education,64,2025-02-28 01:52:28.331
6182,2019,Haryana,Renewable Energy,23,2025-02-28 01:52:28.630
6183,2019,Haryana,Technology Hardware,17,2025-02-28 01:52:28.935
6184,2019,Haryana,Healthcare & Lifesciences,57,2025-02-28 01:52:29.240
6185,2019,Haryana,Internet of Things,11,2025-02-28 01:52:29.558
6186,2019,Haryana,IT Services,87,2025-02-28 01:52:29.880
6187,2019,Haryana,Human Resources,17,2025-02-28 01:52:30.183
6188,2019,Haryana,Marketing,26,2025-02-28 01:52:30.472
6189,2019,Haryana,Nanotechnology,1,2025-02-28 01:52:30.773
6190,2019,Haryana,Non- Renewable Energy,2,2025-02-28 01:52:31.088
6191,2019,Haryana,Pets & Animals,2,2025-02-28 01:52:31.407
6192,2019,Haryana,Media & Entertainment,12,2025-02-28 01:52:31.719
6193,2019,Haryana,Retail,21,2025-02-28 01:52:32.024
6194,2019,Haryana,House-Hold Services,7,2025-02-28 01:52:32.325
6195,2019,Haryana,Professional & Commercial Services,29,2025-02-28 01:52:32.624
6196,2019,Haryana,Sports,7,2025-02-28 01:52:32.928
6197,2019,Haryana,Social Impact,5,2025-02-28 01:52:33.230
6198,2019,Haryana,Social Network,11,2025-02-28 01:52:33.537
6199,2019,Haryana,Textiles & Apparel,8,2025-02-28 01:52:33.847
6200,2019,Haryana,Transportation & Storage,19,2025-02-28 01:52:34.469
6201,2019,Haryana,Travel & Tourism,23,2025-02-28 01:52:35.113
6202,2019,Haryana,Security Solutions,6,2025-02-28 01:52:35.428
6203,2019,Haryana,Real Estate,7,2025-02-28 01:52:36.041
6204,2019,Haryana,Other Specialty Retailers,4,2025-02-28 01:52:36.356
6205,2019,Haryana,Safety,2,2025-02-28 01:52:36.675
6206,2019,Haryana,Robotics,1,2025-02-28 01:52:36.980
6207,2019,Jammu and Kashmir,AR VR (Augmented + Virtual Reality),1,2025-02-28 01:52:39.683
6208,2019,Jammu and Kashmir,Automotive,3,2025-02-28 01:52:39.993
6209,2019,Jammu and Kashmir,Animation,1,2025-02-28 01:52:40.605
6210,2019,Jammu and Kashmir,Telecommunication & Networking,1,2025-02-28 01:52:41.510
6211,2019,Jammu and Kashmir,Construction,4,2025-02-28 01:52:41.809
6212,2019,Jammu and Kashmir,Agriculture,2,2025-02-28 01:52:42.115
6213,2019,Jammu and Kashmir,Green Technology,1,2025-02-28 01:52:43.009
6214,2019,Jammu and Kashmir,Events,1,2025-02-28 01:52:43.316
6215,2019,Jammu and Kashmir,Education,2,2025-02-28 01:52:45.371
6216,2019,Jammu and Kashmir,Renewable Energy,1,2025-02-28 01:52:45.665
6217,2019,Jammu and Kashmir,Healthcare & Lifesciences,5,2025-02-28 01:52:46.247
6218,2019,Jammu and Kashmir,IT Services,6,2025-02-28 01:52:46.844
6219,2019,Jammu and Kashmir,Marketing,1,2025-02-28 01:52:47.438
6220,2019,Jammu and Kashmir,Professional & Commercial Services,2,2025-02-28 01:52:49.596
6221,2019,Jammu and Kashmir,Textiles & Apparel,1,2025-02-28 01:52:50.759
6222,2019,Jammu and Kashmir,Transportation & Storage,1,2025-02-28 01:52:51.341
6223,2019,Jammu and Kashmir,Security Solutions,2,2025-02-28 01:52:52.232
6224,2019,Jammu and Kashmir,Real Estate,1,2025-02-28 01:52:52.813
6225,2019,Jammu and Kashmir,Other Specialty Retailers,1,2025-02-28 01:52:53.116
6226,2019,Jammu and Kashmir,Safety,1,2025-02-28 01:52:53.422
6227,2019,Jharkhand,Advertising,2,2025-02-28 01:52:55.778
6228,2019,Jharkhand,Architecture Interior Design,1,2025-02-28 01:52:56.076
6229,2019,Jharkhand,Automotive,5,2025-02-28 01:52:56.666
6230,2019,Jharkhand,Art & Photography,1,2025-02-28 01:52:56.960
6231,2019,Jharkhand,Chemicals,2,2025-02-28 01:52:57.563
6232,2019,Jharkhand,Construction,6,2025-02-28 01:52:58.437
6233,2019,Jharkhand,Agriculture,4,2025-02-28 01:52:58.717
6234,2019,Jharkhand,AI,1,2025-02-28 01:52:59.292
6235,2019,Jharkhand,Green Technology,4,2025-02-28 01:52:59.596
6236,2019,Jharkhand,Enterprise Software,1,2025-02-28 01:53:00.759
6237,2019,Jharkhand,Food & Beverages,6,2025-02-28 01:53:01.063
6238,2019,Jharkhand,Education,7,2025-02-28 01:53:01.936
6239,2019,Jharkhand,Renewable Energy,3,2025-02-28 01:53:02.230
6240,2019,Jharkhand,Healthcare & Lifesciences,4,2025-02-28 01:53:02.809
6241,2019,Jharkhand,Internet of Things,5,2025-02-28 01:53:03.114
6242,2019,Jharkhand,IT Services,13,2025-02-28 01:53:03.414
6243,2019,Jharkhand,Human Resources,1,2025-02-28 01:53:03.707
6244,2019,Jharkhand,Marketing,4,2025-02-28 01:53:03.998
6245,2019,Jharkhand,Media & Entertainment,2,2025-02-28 01:53:05.179
6246,2019,Jharkhand,Retail,1,2025-02-28 01:53:05.481
6247,2019,Jharkhand,House-Hold Services,2,2025-02-28 01:53:05.796
6248,2019,Jharkhand,Professional & Commercial Services,2,2025-02-28 01:53:06.085
6249,2019,Jharkhand,Social Network,1,2025-02-28 01:53:06.964
6250,2019,Jharkhand,Textiles & Apparel,2,2025-02-28 01:53:07.259
6251,2019,Jharkhand,Transportation & Storage,2,2025-02-28 01:53:07.842
6252,2019,Jharkhand,Travel & Tourism,3,2025-02-28 01:53:08.435
6253,2019,Jharkhand,Security Solutions,2,2025-02-28 01:53:08.749
6254,2019,Jharkhand,Real Estate,1,2025-02-28 01:53:09.416
6255,2019,Jharkhand,Safety,1,2025-02-28 01:53:10.072
6256,2019,Bihar,AR VR (Augmented + Virtual Reality),1,2025-02-28 01:53:13.818
6257,2019,Bihar,Automotive,1,2025-02-28 01:53:14.290
6258,2019,Bihar,Art & Photography,1,2025-02-28 01:53:14.728
6259,2019,Bihar,Construction,46,2025-02-28 01:53:16.242
6260,2019,Bihar,Agriculture,11,2025-02-28 01:53:16.542
6261,2019,Bihar,AI,1,2025-02-28 01:53:17.123
6262,2019,Bihar,Green Technology,4,2025-02-28 01:53:17.428
6263,2019,Bihar,Events,1,2025-02-28 01:53:17.735
6264,2019,Bihar,Finance Technology,1,2025-02-28 01:53:18.332
6265,2019,Bihar,Food & Beverages,5,2025-02-28 01:53:18.905
6266,2019,Bihar,Design,1,2025-02-28 01:53:19.203
6267,2019,Bihar,Education,9,2025-02-28 01:53:19.784
6268,2019,Bihar,Renewable Energy,6,2025-02-28 01:53:20.070
6269,2019,Bihar,Technology Hardware,1,2025-02-28 01:53:20.358
6270,2019,Bihar,Healthcare & Lifesciences,11,2025-02-28 01:53:20.649
6271,2019,Bihar,Internet of Things,4,2025-02-28 01:53:20.947
6272,2019,Bihar,IT Services,14,2025-02-28 01:53:21.246
6273,2019,Bihar,Human Resources,4,2025-02-28 01:53:21.555
6274,2019,Bihar,Marketing,6,2025-02-28 01:53:21.853
6275,2019,Bihar,Pets & Animals,1,2025-02-28 01:53:22.734
6276,2019,Bihar,Media & Entertainment,2,2025-02-28 01:53:23.030
6277,2019,Bihar,Retail,4,2025-02-28 01:53:23.323
6278,2019,Bihar,House-Hold Services,4,2025-02-28 01:53:23.606
6279,2019,Bihar,Professional & Commercial Services,6,2025-02-28 01:53:23.906
6280,2019,Bihar,Social Impact,1,2025-02-28 01:53:24.477
6281,2019,Bihar,Textiles & Apparel,1,2025-02-28 01:53:25.059
6282,2019,Bihar,Transportation & Storage,4,2025-02-28 01:53:25.641
6283,2019,Bihar,Travel & Tourism,1,2025-02-28 01:53:26.210
6284,2019,Bihar,Security Solutions,2,2025-02-28 01:53:26.489
6285,2019,Bihar,Real Estate,1,2025-02-28 01:53:27.094
6286,2019,Bihar,Other Specialty Retailers,1,2025-02-28 01:53:27.396
6287,2019,Bihar,Safety,1,2025-02-28 01:53:27.695
6288,2019,Bihar,Robotics,1,2025-02-28 01:53:27.978
6289,2019,Kerala,Analytics,9,2025-02-28 01:53:46.812
6290,2019,Kerala,Advertising,9,2025-02-28 01:53:47.105
6291,2019,Kerala,Architecture Interior Design,1,2025-02-28 01:53:47.403
6292,2019,Kerala,AR VR (Augmented + Virtual Reality),12,2025-02-28 01:53:47.707
6293,2019,Kerala,Automotive,7,2025-02-28 01:53:48.000
6294,2019,Kerala,Art & Photography,1,2025-02-28 01:53:48.306
6295,2019,Kerala,Animation,2,2025-02-28 01:53:48.614
6296,2019,Kerala,Chemicals,1,2025-02-28 01:53:48.922
6297,2019,Kerala,Computer Vision,1,2025-02-28 01:53:49.224
6298,2019,Kerala,Telecommunication & Networking,4,2025-02-28 01:53:49.527
6299,2019,Kerala,Construction,11,2025-02-28 01:53:49.837
6300,2019,Kerala,Agriculture,19,2025-02-28 01:53:50.149
6301,2019,Kerala,Aeronautics Aerospace & Defence,3,2025-02-28 01:53:50.456
6302,2019,Kerala,AI,27,2025-02-28 01:53:50.768
6303,2019,Kerala,Green Technology,22,2025-02-28 01:53:51.085
6304,2019,Kerala,Events,2,2025-02-28 01:53:51.391
6305,2019,Kerala,Fashion,5,2025-02-28 01:53:51.710
6306,2019,Kerala,Finance Technology,10,2025-02-28 01:53:52.020
6307,2019,Kerala,Enterprise Software,28,2025-02-28 01:53:52.324
6308,2019,Kerala,Food & Beverages,20,2025-02-28 01:53:52.635
6309,2019,Kerala,Design,5,2025-02-28 01:53:52.940
6310,2019,Kerala,Education,43,2025-02-28 01:53:53.558
6311,2019,Kerala,Renewable Energy,9,2025-02-28 01:53:53.868
6312,2019,Kerala,Technology Hardware,36,2025-02-28 01:53:54.197
6313,2019,Kerala,Healthcare & Lifesciences,45,2025-02-28 01:53:54.512
6314,2019,Kerala,Internet of Things,21,2025-02-28 01:53:54.829
6315,2019,Kerala,IT Services,191,2025-02-28 01:53:55.147
6316,2019,Kerala,Human Resources,5,2025-02-28 01:53:55.441
6317,2019,Kerala,Marketing,16,2025-02-28 01:53:55.739
6318,2019,Kerala,Media & Entertainment,14,2025-02-28 01:53:56.972
6319,2019,Kerala,Retail,10,2025-02-28 01:53:57.273
6320,2019,Kerala,House-Hold Services,5,2025-02-28 01:53:57.574
6321,2019,Kerala,Professional & Commercial Services,16,2025-02-28 01:53:57.885
6322,2019,Kerala,Sports,4,2025-02-28 01:53:58.193
6323,2019,Kerala,Social Impact,3,2025-02-28 01:53:58.508
6324,2019,Kerala,Social Network,7,2025-02-28 01:53:58.808
6325,2019,Kerala,Textiles & Apparel,4,2025-02-28 01:53:59.113
6326,2019,Kerala,Transportation & Storage,6,2025-02-28 01:53:59.737
6327,2019,Kerala,Travel & Tourism,16,2025-02-28 01:54:00.376
6328,2019,Kerala,Security Solutions,4,2025-02-28 01:54:00.673
6329,2019,Kerala,Real Estate,1,2025-02-28 01:54:01.300
6330,2019,Kerala,Other Specialty Retailers,2,2025-02-28 01:54:01.624
6331,2019,Kerala,Safety,1,2025-02-28 01:54:01.936
6332,2019,Kerala,Robotics,11,2025-02-28 01:54:02.239
6333,2019,Karnataka,Analytics,28,2025-02-28 01:54:04.077
6334,2019,Karnataka,Advertising,15,2025-02-28 01:54:04.385
6335,2019,Karnataka,Architecture Interior Design,10,2025-02-28 01:54:04.695
6336,2019,Karnataka,AR VR (Augmented + Virtual Reality),18,2025-02-28 01:54:05.005
6337,2019,Karnataka,Automotive,22,2025-02-28 01:54:05.323
6338,2019,Karnataka,Art & Photography,4,2025-02-28 01:54:05.637
6339,2019,Karnataka,Animation,1,2025-02-28 01:54:05.948
6340,2019,Karnataka,Chemicals,4,2025-02-28 01:54:06.266
6341,2019,Karnataka,Computer Vision,12,2025-02-28 01:54:06.576
6342,2019,Karnataka,Telecommunication & Networking,14,2025-02-28 01:54:06.893
6343,2019,Karnataka,Construction,26,2025-02-28 01:54:07.216
6344,2019,Karnataka,Agriculture,78,2025-02-28 01:54:07.540
6345,2019,Karnataka,Aeronautics Aerospace & Defence,21,2025-02-28 01:54:07.864
6346,2019,Karnataka,AI,85,2025-02-28 01:54:08.192
6347,2019,Karnataka,Green Technology,58,2025-02-28 01:54:08.516
6348,2019,Karnataka,Events,4,2025-02-28 01:54:08.837
6349,2019,Karnataka,Fashion,10,2025-02-28 01:54:09.157
6350,2019,Karnataka,Finance Technology,88,2025-02-28 01:54:09.480
6351,2019,Karnataka,Enterprise Software,76,2025-02-28 01:54:09.802
6352,2019,Karnataka,Food & Beverages,79,2025-02-28 01:54:10.138
6353,2019,Karnataka,Design,14,2025-02-28 01:54:10.474
6354,2019,Karnataka,Dating Matrimonial,3,2025-02-28 01:54:10.801
6355,2019,Karnataka,Education,113,2025-02-28 01:54:11.122
6356,2019,Karnataka,Renewable Energy,22,2025-02-28 01:54:11.460
6357,2019,Karnataka,Technology Hardware,60,2025-02-28 01:54:11.787
6358,2019,Karnataka,Healthcare & Lifesciences,177,2025-02-28 01:54:12.123
6359,2019,Karnataka,Internet of Things,69,2025-02-28 01:54:12.465
6360,2019,Karnataka,IT Services,246,2025-02-28 01:54:12.809
6361,2019,Karnataka,Human Resources,32,2025-02-28 01:54:13.134
6362,2019,Karnataka,Marketing,37,2025-02-28 01:54:13.466
6363,2019,Karnataka,Nanotechnology,7,2025-02-28 01:54:13.804
6364,2019,Karnataka,Non- Renewable Energy,3,2025-02-28 01:54:14.146
6365,2019,Karnataka,Pets & Animals,4,2025-02-28 01:54:14.494
